Unnamed: 0,data,fonte,id,descricao,tipo,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities,categoria,valor_total,valor_m2,valor_condo_m2,area_por_quarto,tem_vaga
83,2023-12-05 00:35:54.599331,Vivareal,2667501271,"Apartamento com 3 Quartos para Aluguel, 110m²",Apartamento,"Rua Antônio Eleutério Vieira - Agronômica, Florianópolis - SC",Rua Antônio Eleutério Vieira ,, Agronômica,florianopolis,3950,Mês,675.0,110.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-110m2-aluguel-RS3950-id-2667501271/,Garagem; Mobiliado; Piscina; Varanda gourmet; Aceita animais,Residencial,4625.0,35.90909090909091,6.136363636363637,36.666666666666664,1
96,2023-12-05 00:35:54.614961,Vivareal,2658569684,"Apartamento com 2 Quartos para Aluguel, 74m²",Apartamento,"Rua Oge Fortkamp - Trindade, Florianópolis - SC",Rua Oge Fortkamp ,, Trindade,florianopolis,2950,Mês,615.0,74.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-74m2-aluguel-RS2950-id-2658569684/,Elevador; Salão de festas; Armário na cozinha,Residencial,3565.0,39.86486486486486,8.31081081081081,37.0,1
138,2023-12-05 00:35:57.875600,Vivareal,2663394276,"Apartamento com  Quarto para Aluguel, 60m²",Apartamento,"Rua Fernando Machado - Centro, Florianópolis - SC",Rua Fernando Machado ,, Centro,florianopolis,1700,Mês,700.0,60.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS1700-id-2663394276/,Elevador; Garagem; Área de serviço; Salão de festas; Cozinha; ...,Residencial,2400.0,28.33333333333333,11.666666666666666,60.0,1
140,2023-12-05 00:35:57.878006,Vivareal,2662043356,"Apartamento com 2 Quartos para Aluguel, 80m²",Apartamento,"Rua Pedro Soares, 28 - Centro, Florianópolis - SC",Rua Pedro Soares,28.0, Centro,florianopolis,2500,Mês,835.0,80.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-80m2-aluguel-RS2500-id-2662043356/,Área de serviço,Residencial,3335.0,31.25,10.4375,40.0,1
143,2023-12-05 00:36:01.563485,Vivareal,2663389986,"Casa com 3 Quartos para Aluguel, 140m²",Casa,"Servidão Hipólito Bernardino das Chagas, 0 - Rio Tavares, Florianópolis - SC",Servidão Hipólito Bernardino das Chagas,, Rio Tavares,florianopolis,5400,Mês,0.0,140.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-rio-tavares-bairros-florianopolis-com-garagem-140m2-aluguel-RS5400-id-2663389986/,Aceita animais; Ar-condicionado; Closet; Cozinha americana; Mobiliado,Residencial,5400.0,38.57142857142857,0.0,46.666666666666664,1
146,2023-12-05 00:36:01.567214,Vivareal,2665846993,"Apartamento com 2 Quartos para Aluguel, 67m²",Apartamento,"Rua Waldemar Ouriques - Capoeiras, Florianópolis - SC",Rua Waldemar Ouriques ,, Capoeiras,florianopolis,1850,Mês,300.0,67.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-capoeiras-bairros-florianopolis-com-garagem-67m2-aluguel-RS1850-id-2665846993/,Mobiliado; Elevador; Varanda; Cozinha; Interfone; ...,Residencial,2150.0,27.611940298507463,4.477611940298507,33.5,1
155,2023-12-05 00:36:01.578200,Vivareal,2652643066,"Apartamento com 2 Quartos para Aluguel, 56m²",Apartamento,"Rua Desembargador Pedro Silva, 2202 - Coqueiros, Florianópolis - SC",Rua Desembargador Pedro Silva,2202.0, Coqueiros,florianopolis,2200,Mês,467.0,56.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-com-garagem-56m2-aluguel-RS2200-id-2652643066/,Ar-condicionado,Residencial,2667.0,39.285714285714285,8.339285714285714,28.0,1
157,2023-12-05 00:36:01.580564,Vivareal,2664943393,"Casa com 3 Quartos para Aluguel, 104m²",Casa,"Campeche, Florianópolis - SC",,,Campeche,florianopolis,5800,Mês,0.0,104.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/sobrado-3-quartos-campeche-bairros-florianopolis-com-garagem-104m2-aluguel-RS5800-id-2664943393/,Mobiliado,Residencial,5800.0,55.76923076923077,0.0,34.666666666666664,1
160,2023-12-05 00:36:01.584162,Vivareal,2665052721,"Apartamento com  Quarto para Aluguel, 53m²",Apartamento,"Rua Pastor William Richard Schisler Filho, 856 - Itacorubi, Florianópolis - SC",Rua Pastor William Richard Schisler Filho,856.0, Itacorubi,florianopolis,2300,Mês,642.0,53.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-itacorubi-bairros-florianopolis-com-garagem-53m2-aluguel-RS2300-id-2665052721/,Elevador; Academia; Playground; Quadra poliesportiva; Interfone; ...,Residencial,2942.0,43.39622641509434,12.11320754716981,53.0,1
168,2023-12-05 00:36:01.593575,Vivareal,2655526747,"Apartamento com  Quarto para Aluguel, 38m²",Apartamento,"Rua das Corticeiras, 374 - Campeche, Florianópolis - SC",Rua das Corticeiras,374.0, Campeche,florianopolis,3000,Mês,250.0,38.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-campeche-bairros-florianopolis-com-garagem-38m2-aluguel-RS3000-id-2655526747/,Área de serviço; Garagem,Residencial,3250.0,78.94736842105263,6.578947368421052,38.0,1
173,2023-12-05 00:36:01.599575,Vivareal,2655525893,"Apartamento com  Quarto para Aluguel, 38m²",Apartamento,"Rua das Corticeiras, 374 - Campeche, Florianópolis - SC",Rua das Corticeiras,374.0, Campeche,florianopolis,3000,Mês,250.0,38.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-campeche-bairros-florianopolis-com-garagem-38m2-aluguel-RS3000-id-2655525893/,Área de serviço; Garagem,Residencial,3250.0,78.94736842105263,6.578947368421052,38.0,1
175,2023-12-05 00:36:01.601915,Vivareal,2662040725,"Apartamento com 2 Quartos para Aluguel, 58m²",Apartamento,"Rua Almirante Alvim, 452 - Centro, Florianópolis - SC",Rua Almirante Alvim,452.0, Centro,florianopolis,2700,Mês,490.0,58.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-58m2-aluguel-RS2700-id-2662040725/,Elevador; Playground; Interfone,Residencial,3190.0,46.55172413793103,8.448275862068966,29.0,1
178,2023-12-05 00:36:04.797722,Vivareal,2638212259,"Apartamento com  Quarto para Aluguel, 48m²",Apartamento,"Rua São João Batista, 109 - Agronômica, Florianópolis - SC",Rua São João Batista,109.0, Agronômica,florianopolis,3300,Mês,402.0,48.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-agronomica-bairros-florianopolis-com-garagem-48m2-aluguel-RS3300-id-2638212259/,Ar-condicionado; Elevador; Mobiliado; Interfone,Residencial,3702.0,68.75,8.375,48.0,1
183,2023-12-05 00:36:04.804007,Vivareal,2662041909,"Apartamento com 3 Quartos para Aluguel, 88m²",Apartamento,"Rua Almirante Lamego, 721 - Centro, Florianópolis - SC",Rua Almirante Lamego,721.0, Centro,florianopolis,3300,Mês,716.0,88.0,1.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-88m2-aluguel-RS3300-id-2662041909/,Elevador; Interfone; Área de serviço,Residencial,4016.0,37.5,8.136363636363637,29.333333333333332,1
186,2023-12-05 00:36:04.807574,Vivareal,2658753659,"Casa com 3 Quartos para Aluguel, 150m²",Casa,"Servidão Ester Gonçalves - São João do Rio Vermelho, Florianópolis - SC",Servidão Ester Gonçalves ,, São João do Rio Vermelho,florianopolis,4220,Mês,0.0,150.0,2.0,3.0,5.0,https://vivareal.com.br/imovel/casa-3-quartos-sao-joao-do-rio-vermelho-bairros-florianopolis-com-garagem-150m2-aluguel-RS4220-id-2658753659/,Mobiliado; Churrasqueira; Aceita animais; Garagem; Ar-condicionado; ...,Residencial,4220.0,28.133333333333333,0.0,50.0,1
187,2023-12-05 00:36:04.808779,Vivareal,2620810700,"Apartamento com 3 Quartos para Aluguel, 90m²",Apartamento,"Rua Dario João de Souza, 101 - Jurerê, Florianópolis - SC",Rua Dario João de Souza,101.0, Jurerê,florianopolis,6500,Mês,750.0,90.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-bairros-florianopolis-com-garagem-90m2-aluguel-RS6500-id-2620810700/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...,Residencial,7250.0,72.22222222222223,8.333333333333334,30.0,1
190,2023-12-05 00:36:04.812659,Vivareal,2652824855,"Apartamento com 2 Quartos para Aluguel, 64m²",Apartamento,"Agronômica, Florianópolis - SC",,,Agronômica,florianopolis,3500,Mês,559.0,64.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-agronomica-bairros-florianopolis-com-garagem-64m2-aluguel-RS3500-id-2652824855/,Elevador; Mobiliado; Interfone; Cozinha; Mais de um andar,Residencial,4059.0,54.6875,8.734375,32.0,1
193,2023-12-05 00:36:04.816298,Vivareal,2666162156,"Casa com 3 Quartos para Aluguel, 235m²",Casa,"Rua Gustavo Barroso - Estreito, Florianópolis - SC",Rua Gustavo Barroso ,, Estreito,florianopolis,4500,Mês,0.0,235.0,3.0,3.0,1.0,https://vivareal.com.br/imovel/casa-3-quartos-estreito-bairros-florianopolis-com-garagem-235m2-aluguel-RS4500-id-2666162156/,Mobiliado; Churrasqueira; Quintal; Jardim; Área de serviço; ...,Residencial,4500.0,19.148936170212767,0.0,78.33333333333333,1
231,2023-12-05 00:36:07.434000,Vivareal,2657155473,"Kitnet/Conjugado com  Quarto para Aluguel, 28m²",Kitnet/Conjugado,"Rua Douglas Seabra Levier, 61 - Carvoeira, Florianópolis - SC",Rua Douglas Seabra Levier,61.0, Carvoeira,florianopolis,1860,Mês,0.0,28.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/kitnet-1-quartos-carvoeira-bairros-florianopolis-com-garagem-28m2-aluguel-RS1860-id-2657155473/,Interfone,Residencial,1860.0,66.42857142857143,0.0,28.0,1
235,2023-12-05 00:36:07.438912,Vivareal,2662041908,"Apartamento com 2 Quartos para Aluguel, 58m²",Apartamento,"Rua Almirante Alvim, 452 - Centro, Florianópolis - SC",Rua Almirante Alvim,452.0, Centro,florianopolis,2100,Mês,490.0,58.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-58m2-aluguel-RS2100-id-2662041908/,Elevador; Playground; Interfone; Área de serviço,Residencial,2590.0,36.206896551724135,8.448275862068966,29.0,1
265,2023-12-05 00:36:09.463578,Vivareal,2660286522,"Apartamento com  Quarto para Aluguel, 33m²",Apartamento,"Rua General Eurico Gaspar Dutra, 726 - Estreito, Florianópolis - SC",Rua General Eurico Gaspar Dutra,726.0, Estreito,florianopolis,1890,Mês,230.0,33.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-estreito-bairros-florianopolis-com-garagem-33m2-aluguel-RS1890-id-2660286522/,Mobiliado; Elevador; Condomínio fechado; Academia; Área de serviço; ...,Residencial,2120.0,57.27272727272727,6.96969696969697,33.0,1
280,2023-12-05 00:36:09.482025,Vivareal,2660002115,Apartamento com 3 Quartos para Venda/Aluguel 103m²,Apartamento,"Avenida Buriti, 68 - Parque São Jorge, Florianópolis - SC",Avenida Buriti,68.0, Parque São Jorge,florianopolis,4700,Mês,700.0,103.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-parque-sao-jorge-bairros-florianopolis-com-garagem-103m2-venda-RS1100000-id-2660002115/,Piscina; Churrasqueira; Elevador; Varanda; Aceita animais; ...,Residencial,5400.0,45.63106796116505,6.796116504854369,34.333333333333336,1
305,2023-12-05 00:36:11.059644,Vivareal,2666304441,"Apartamento com 3 Quartos para Aluguel, 100m²",Apartamento,"Rua Berta Lutz - Cachoeira do Bom Jesus, Florianópolis - SC",Rua Berta Lutz ,, Cachoeira do Bom Jesus,florianopolis,3200,Mês,0.0,100.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-100m2-aluguel-RS3200-id-2666304441/,Ar-condicionado; Churrasqueira; Garagem; Varanda gourmet,Residencial,3200.0,32.0,0.0,33.333333333333336,1
311,2023-12-05 00:36:11.066980,Vivareal,2658395171,"Casa com 3 Quartos para Aluguel, 125m²",Casa,"Rua Marinas do Campeche - Campeche, Florianópolis - SC",Rua Marinas do Campeche ,, Campeche,florianopolis,5300,Mês,0.0,125.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-campeche-bairros-florianopolis-com-garagem-125m2-aluguel-RS5300-id-2658395171/,Portão eletrônico; Churrasqueira; Jardim,Residencial,5300.0,42.4,0.0,41.666666666666664,1
312,2023-12-05 00:36:11.068197,Vivareal,2665156250,"Casa com 2 Quartos para Aluguel, 130m²",Casa,"Rua Machado de Assis - Estreito, Florianópolis - SC",Rua Machado de Assis ,, Estreito,florianopolis,2900,Mês,0.0,130.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/casa-2-quartos-estreito-bairros-florianopolis-com-garagem-130m2-aluguel-RS2900-id-2665156250/,Armário na cozinha,Residencial,2900.0,22.307692307692307,0.0,65.0,1
334,2023-12-05 00:36:12.446940,Vivareal,2663462164,"Apartamento com 2 Quartos para Aluguel, 51m²",Apartamento,"Rua Desembargador Pedro Silva - Coqueiros, Florianópolis - SC",Rua Desembargador Pedro Silva ,, Coqueiros,florianopolis,1740,Mês,495.0,51.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-coqueiros-bairros-florianopolis-51m2-aluguel-RS1740-id-2663462164/,,Residencial,2235.0,34.11764705882353,9.705882352941176,25.5,1
359,2023-12-05 00:36:13.590085,Vivareal,2659095036,"Apartamento com 2 Quartos para Aluguel, 83m²",Apartamento,"Balneário, Florianópolis - SC",,,Balneário,florianopolis,2500,Mês,546.0,83.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-balneario-bairros-florianopolis-com-garagem-83m2-aluguel-RS2500-id-2659095036/,Elevador; Condomínio fechado; Ar-condicionado; Salão de festas; Cozinha; ...,Residencial,3046.0,30.120481927710845,6.578313253012048,41.5,1
360,2023-12-05 00:36:13.591352,Vivareal,2666249737,"Apartamento com 2 Quartos para Aluguel, 66m²",Apartamento,"Ingleses do Rio Vermelho, Florianópolis - SC",,,Ingleses do Rio Vermelho,florianopolis,2000,Mês,311.0,66.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-66m2-aluguel-RS2000-id-2666249737/,Churrasqueira; Cozinha; Interfone; Varanda; Área de serviço,Residencial,2311.0,30.303030303030305,4.712121212121212,33.0,1
368,2023-12-05 00:36:13.601227,Vivareal,2658746402,"Casa com 3 Quartos para Aluguel, 94m²",Casa,"Rua Belizário Berto da Silveira - Saco dos Limões, Florianópolis - SC",Rua Belizário Berto da Silveira ,, Saco dos Limões,florianopolis,4700,Mês,0.0,94.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/casa-3-quartos-saco-dos-limoes-bairros-florianopolis-com-garagem-94m2-aluguel-RS4700-id-2658746402/,Ar-condicionado; Garagem; Mobiliado; Varanda gourmet; Aceita animais,Residencial,4700.0,50.0,0.0,31.333333333333332,1
393,2023-12-05 00:36:14.667349,Vivareal,2657031853,"Casa com 4 Quartos para Aluguel, 450m²",Casa,"Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,9000,Mês,0.0,450.0,5.0,4.0,4.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-450m2-aluguel-RS9000-id-2657031853/,Piscina; Churrasqueira; Garagem; Ar-condicionado; Área de serviço; ...,Residencial,9000.0,20.0,0.0,112.5,1
408,2023-12-05 00:36:14.685659,Vivareal,2666620224,"Apartamento com 2 Quartos para Aluguel, 59m²",Apartamento,"Avenida César Seara, 36 - Trindade, Florianópolis - SC",Avenida César Seara,36.0, Trindade,florianopolis,1600,Mês,677.0,59.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-trindade-bairros-florianopolis-com-garagem-59m2-aluguel-RS1600-id-2666620224/,Interfone; Área de serviço,Residencial,2277.0,27.11864406779661,11.47457627118644,29.5,1
416,2023-12-05 00:36:14.695422,Vivareal,2665037438,"Apartamento com  Quarto para Aluguel, 42m²",Apartamento,"Rua das Acácias, 26 - Carvoeira, Florianópolis - SC",Rua das Acácias,26.0, Carvoeira,florianopolis,2990,Mês,480.0,42.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-42m2-aluguel-RS2990-id-2665037438/,Academia; Garagem; Varanda gourmet; Salão de festas; Armário na cozinha; ...,Residencial,3470.0,71.19047619047619,11.428571428571429,42.0,1
419,2023-12-05 00:36:14.699161,Vivareal,2663134668,"Apartamento com 2 Quartos para Aluguel, 100m²",Apartamento,"Campeche, Florianópolis - SC",,,Campeche,florianopolis,7500,Mês,750.0,100.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-100m2-aluguel-RS7500-id-2663134668/,Piscina; Mobiliado; Churrasqueira; Elevador; Aceita animais; ...,Residencial,8250.0,75.0,7.5,50.0,1
422,2023-12-05 00:36:14.702786,Vivareal,2661614278,"Apartamento com 2 Quartos para Aluguel, 76m²",Apartamento,"Rodovia Virgílio Várzea, 244 - Saco Grande, Florianópolis - SC",Rodovia Virgílio Várzea,244.0, Saco Grande,florianopolis,3600,Mês,601.0,76.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-saco-grande-bairros-florianopolis-com-garagem-76m2-aluguel-RS3600-id-2661614278/,Elevador; Playground; Academia; Interfone; Área de serviço,Residencial,4201.0,47.36842105263158,7.907894736842105,38.0,1
442,2023-12-05 00:36:15.452985,Vivareal,2662160292,"Apartamento com 3 Quartos para Aluguel, 127m²",Apartamento,"Rua Fernando Ferreira de Mello - Bom Abrigo, Florianópolis - SC",Rua Fernando Ferreira de Mello ,, Bom Abrigo,florianopolis,10000,Mês,1350.0,127.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-bom-abrigo-bairros-florianopolis-com-garagem-127m2-aluguel-RS10000-id-2662160292/,Churrasqueira; Academia; Garagem; Playground; Varanda gourmet; ...,Residencial,11350.0,78.74015748031496,10.62992125984252,42.333333333333336,1
443,2023-12-05 00:36:15.454185,Vivareal,2622701834,"Apartamento com 2 Quartos para Aluguel, 86m²",Apartamento,"Campeche, Florianópolis - SC",,,Campeche,florianopolis,7900,Mês,800.0,86.0,3.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-86m2-aluguel-RS7900-id-2622701834/,Piscina; Mobiliado; Churrasqueira; Academia; Aceita animais; ...,Residencial,8700.0,91.86046511627907,9.30232558139535,43.0,1
501,2023-12-05 00:36:17.516342,Vivareal,2638594525,"Casa com 3 Quartos para Aluguel, 270m²",Casa,"Campeche, Florianópolis - SC",,,Campeche,florianopolis,6810,Mês,0.0,270.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-campeche-bairros-florianopolis-com-garagem-270m2-aluguel-RS6810-id-2638594525/,Varanda; Churrasqueira; Vista exterior; Lareira; Quintal,Residencial,6810.0,25.22222222222222,0.0,90.0,1
503,2023-12-05 00:36:17.518965,Vivareal,2648118667,"Apartamento com 3 Quartos para Aluguel, 83m²",Apartamento,"Canto, Florianópolis - SC",,,Canto,florianopolis,4300,Mês,656.0,83.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-canto-bairros-florianopolis-com-garagem-83m2-aluguel-RS4300-id-2648118667/,Churrasqueira; Academia; Playground; Salão de festas; Armário embutido; ...,Residencial,4956.0,51.80722891566265,7.903614457831325,27.666666666666668,1
507,2023-12-05 00:36:17.523978,Vivareal,2663795610,"Apartamento com  Quarto para Aluguel, 42m²",Apartamento,"Rua Duarte Schutel - Centro, Florianópolis - SC",Rua Duarte Schutel ,, Centro,florianopolis,2890,Mês,664.0,42.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-42m2-aluguel-RS2890-id-2663795610/,Elevador; Armário na cozinha; Ar-condicionado,Residencial,3554.0,68.80952380952381,15.80952380952381,42.0,1
511,2023-12-05 00:36:17.528925,Vivareal,2666078494,"Apartamento com  Quarto para Aluguel, 36m²",Apartamento,"Ingleses do Rio Vermelho, Florianópolis - SC",,,Ingleses do Rio Vermelho,florianopolis,2000,Mês,245.0,36.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-36m2-aluguel-RS2000-id-2666078494/,Elevador; Mobiliado,Residencial,2245.0,55.55555555555556,6.805555555555555,36.0,1
553,2023-12-05 00:36:18.500285,Vivareal,2663455873,"Casa com 3 Quartos para Aluguel, 123m²",Casa,"Rua Jabuticabeira do Sul - Ribeirão da Ilha, Florianópolis - SC",Rua Jabuticabeira do Sul ,, Ribeirão da Ilha,florianopolis,4950,Mês,0.0,123.0,3.0,3.0,1.0,https://vivareal.com.br/imovel/casa-3-quartos-ribeirao-da-ilha-bairros-florianopolis-com-garagem-123m2-aluguel-RS4950-id-2663455873/,Churrasqueira; Condomínio fechado; Cozinha; Mais de um andar,Residencial,4950.0,40.24390243902439,0.0,41.0,1
555,2023-12-05 00:36:18.502763,Vivareal,2655334766,"Apartamento com 2 Quartos para Aluguel, 70m²",Apartamento,"Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",Rodovia Amaro Antônio Vieira ,, Itacorubi,florianopolis,2530,Mês,550.0,70.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-70m2-aluguel-RS2530-id-2655334766/,,Residencial,3080.0,36.142857142857146,7.857142857142857,35.0,1
559,2023-12-05 00:36:18.507680,Vivareal,2652747174,"Casa com 4 Quartos para Aluguel, 500m²",Casa,"Rua São Miguel - Joao Paulo, Florianópolis - SC",Rua São Miguel ,, Joao Paulo,florianopolis,7910,Mês,0.0,500.0,3.0,4.0,4.0,https://vivareal.com.br/imovel/casa-4-quartos-joao-paulo-bairros-florianopolis-com-garagem-500m2-aluguel-RS7910-id-2652747174/,Piscina; Mobiliado; Churrasqueira; Quintal; Aceita animais; ...,Residencial,7910.0,15.82,0.0,125.0,1
573,2023-12-05 00:36:19.396768,Vivareal,2663233832,"Casa de condomínio com 2 Quartos para Aluguel, 72m²",Casa,"Rua dos Coroas - Barra da Lagoa, Florianópolis - SC",Rua dos Coroas ,, Barra da Lagoa,florianopolis,2800,Mês,300.0,72.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/casa-de-condominio-2-quartos-barra-da-lagoa-bairros-florianopolis-com-garagem-72m2-aluguel-RS2800-id-2663233832/,Espaço gourmet; Garagem; Lavanderia; Mobiliado; Varanda gourmet,Residencial,3100.0,38.888888888888886,4.166666666666667,36.0,1
584,2023-12-05 00:36:19.410573,Vivareal,2660246573,"Apartamento com 2 Quartos para Aluguel, 64m²",Apartamento,"Rua Acelon Pacheco da Costa, 231 - Itacorubi, Florianópolis - SC",Rua Acelon Pacheco da Costa,231.0, Itacorubi,florianopolis,3200,Mês,510.0,64.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-64m2-aluguel-RS3200-id-2660246573/,Interfone; Área de serviço,Residencial,3710.0,50.0,7.96875,32.0,1
585,2023-12-05 00:36:19.411808,Vivareal,2667622868,"Apartamento com 2 Quartos para Aluguel, 72m²",Apartamento,"Avenida Buriti - Itacorubi, Florianópolis - SC",Avenida Buriti ,, Itacorubi,florianopolis,3000,Mês,648.0,72.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-72m2-aluguel-RS3000-id-2667622868/,Elevador; Salão de festas; Armário na cozinha; Ar-condicionado; Garagem,Residencial,3648.0,41.66666666666666,9.0,36.0,1
589,2023-12-05 00:36:19.416809,Vivareal,2664349316,"Apartamento com 3 Quartos para Aluguel, 173m²",Apartamento,"Ingleses Norte, Florianópolis - SC",,,Ingleses Norte,florianopolis,5500,Mês,498.0,173.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-ingleses-norte-bairros-florianopolis-com-garagem-173m2-aluguel-RS5500-id-2664349316/,Piscina; Churrasqueira; Elevador; Varanda; Aceita animais; ...,Residencial,5998.0,31.791907514450862,2.878612716763006,57.666666666666664,1
612,2023-12-05 00:36:20.363697,Vivareal,2656773762,"Apartamento com 3 Quartos para Aluguel, 61m²",Apartamento,"Centro, Florianópolis - SC",,,Centro,florianopolis,2300,Mês,615.0,61.0,1.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-61m2-aluguel-RS2300-id-2656773762/,Jardim; Salão de festas; Playground,Residencial,2915.0,37.704918032786885,10.081967213114757,20.333333333333332,1
618,2023-12-05 00:36:20.371198,Vivareal,2657451859,"Apartamento com 2 Quartos para Aluguel, 75m²",Apartamento,"Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,5000,Mês,650.0,75.0,3.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-75m2-aluguel-RS5000-id-2657451859/,Mobiliado; Churrasqueira; Varanda; Ar-condicionado; Cozinha; ...,Residencial,5650.0,66.66666666666667,8.666666666666666,37.5,1
621,2023-12-05 00:36:20.374939,Vivareal,2652577365,"Apartamento com  Quarto para Aluguel, 35m²",Apartamento,"Rua Anita Garibaldi - Centro, Florianópolis - SC",Rua Anita Garibaldi ,, Centro,florianopolis,970,Mês,460.0,35.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-35m2-aluguel-RS970-id-2652577365/,,Residencial,1430.0,27.714285714285715,13.142857142857142,35.0,1
630,2023-12-05 00:36:20.386073,Vivareal,2661733999,"Casa com 3 Quartos para Aluguel, 100m²",Casa,"Servidão Vista do Mar - Ingleses do Rio Vermelho, Florianópolis - SC",Servidão Vista do Mar ,, Ingleses do Rio Vermelho,florianopolis,2400,Mês,0.0,100.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/casa-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-100m2-aluguel-RS2400-id-2661733999/,Churrasqueira; Garagem; Varanda gourmet; Aceita animais,Residencial,2400.0,24.0,0.0,33.333333333333336,1
