tipo,bairro,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,area_por_quarto,tem_vaga,valor
Apartamento, Trindade,500.0,93.0,2.0,3.0,1.0,31.0,1,3500
Apartamento, Trindade,0.0,18.0,1.0,1.0,1.0,18.0,1,2000
Apartamento, Centro,470.0,60.0,1.0,2.0,1.0,30.0,1,1700
Apartamento, Abraão,1291.0,188.0,2.0,2.0,1.0,94.0,1,3600
Apartamento, Centro,500.0,45.0,2.0,1.0,1.0,45.0,1,3100
Apartamento, Abraão,580.0,67.0,2.0,2.0,1.0,33.5,1,2200
Apartamento, Itacorubi,850.0,79.0,2.0,2.0,1.0,39.5,1,4500
Apartamento, Barra da Lagoa,150.0,40.0,1.0,1.0,1.0,40.0,1,1400
Casa, Itacorubi,0.0,165.0,4.0,3.0,2.0,55.0,1,12000
Apartamento,Jardim Atlântico,650.0,72.0,2.0,2.0,1.0,36.0,1,6100
Apartamento, Trindade,520.0,107.0,2.0,2.0,1.0,53.5,1,2800
Apartamento, Campeche,700.0,72.0,2.0,2.0,2.0,36.0,1,4500
Apartamento,Balneario do Estreito,1300.0,103.0,3.0,3.0,3.0,34.333333333333336,1,8000
Apartamento,Capoeiras,581.0,80.0,2.0,3.0,2.0,26.666666666666668,1,4000
Casa,Cacupé,6000.0,1228.0,6.0,4.0,8.0,307.0,1,40000
Apartamento, Trindade,0.0,30.0,1.0,1.0,1.0,30.0,1,1100
Apartamento, Capoeiras,480.0,75.0,2.0,2.0,1.0,37.5,1,2900
Apartamento, Trindade,320.0,50.0,1.0,1.0,1.0,50.0,1,2750
Casa, Rio Tavares,0.0,180.0,2.0,2.0,2.0,90.0,1,6000
Apartamento,Centro,1100.0,70.0,2.0,2.0,2.0,35.0,1,9189
Apartamento, Carvoeira,439.0,16.0,1.0,1.0,1.0,16.0,1,2421
Apartamento, Pantanal,550.0,63.0,1.0,2.0,1.0,31.5,1,3100
Casa, Cacupé,0.0,1406.0,5.0,5.0,4.0,281.2,1,18000
Apartamento, Trindade,550.0,47.0,1.0,1.0,1.0,47.0,1,2000
Apartamento, Trindade,650.0,87.0,2.0,3.0,1.0,29.0,1,3700
Casa, Estreito,0.0,190.0,3.0,5.0,3.0,38.0,1,5800
Apartamento, Centro,1134.0,174.0,2.0,2.0,1.0,87.0,1,8500
Apartamento,Agronômica,1015.0,168.0,4.0,3.0,2.0,56.0,1,18000
Apartamento, Estreito,720.0,68.0,2.0,2.0,1.0,34.0,1,2900
Apartamento, Campeche,100.0,87.0,2.0,2.0,1.0,43.5,1,2950
Casa, Abraão,0.0,60.0,1.0,3.0,1.0,20.0,1,1700
Apartamento, Centro,650.0,35.0,1.0,1.0,1.0,35.0,1,2200
Casa,Cachoeira do Bom Jesus,382.0,214.0,1.0,3.0,2.0,71.33333333333333,1,6500
Apartamento, Itacorubi,500.0,74.0,3.0,2.0,1.0,37.0,1,3700
Casa, Jardim Atlântico,0.0,150.0,4.0,4.0,4.0,37.5,1,7000
Apartamento, Centro,1700.0,132.0,5.0,3.0,2.0,44.0,1,6500
Apartamento, Centro,1000.0,75.0,2.0,2.0,2.0,37.5,1,4800
Apartamento, Capoeiras,430.0,69.0,2.0,2.0,1.0,34.5,1,1600
Apartamento, Agronômica,1137.0,78.0,1.0,3.0,1.0,26.0,1,3000
Apartamento,Joao Paulo,0.0,50.0,1.0,1.0,1.0,50.0,1,1448
Apartamento, Centro,560.0,59.0,1.0,2.0,1.0,29.5,1,2000
Apartamento,Agronômica,732.0,110.0,2.0,3.0,1.0,36.66666666666666,1,4400
Apartamento, Córrego Grande,550.0,50.0,1.0,2.0,1.0,25.0,1,2500
Apartamento, Canto,1246.0,106.0,3.0,3.0,2.0,35.333333333333336,1,4500
Apartamento,Jardim Atlântico,650.0,72.0,2.0,2.0,1.0,36.0,1,6100
Apartamento, Canasvieiras,700.0,100.0,2.0,3.0,2.0,33.333333333333336,1,3750
Apartamento, Itacorubi,0.0,76.0,2.0,2.0,1.0,38.0,1,4500
Apartamento,Trindade,700.0,66.0,2.0,2.0,2.0,33.0,1,3200
Casa, Cacupé,520.0,290.0,4.0,5.0,5.0,58.0,1,9490
Casa, Coloninha,0.0,256.0,4.0,4.0,2.0,64.0,1,4800
Casa, Jardim Atlântico,0.0,150.0,4.0,4.0,4.0,37.5,1,7000
Apartamento, Itacorubi,390.0,60.0,1.0,1.0,1.0,60.0,1,2450
Apartamento, Centro,400.0,40.0,1.0,1.0,1.0,40.0,1,3800
Apartamento, Campeche,1000.0,60.0,1.0,1.0,1.0,60.0,1,4300
Apartamento, Ingleses do Rio Vermelho,500.0,58.0,1.0,1.0,1.0,58.0,1,1600
Apartamento, Beira Mar,426.0,41.0,1.0,1.0,1.0,41.0,1,1800
Apartamento, Cachoeira do Bom Jesus,500.0,60.0,1.0,2.0,1.0,30.0,1,2300
Apartamento,Centro,399.0,41.0,1.0,1.0,1.0,41.0,1,5500
Apartamento,Centro,800.0,80.0,2.0,2.0,2.0,40.0,1,4800
Apartamento, Balneário,990.0,143.0,2.0,4.0,2.0,35.75,1,4900
Apartamento, Ingleses do Rio Vermelho,280.0,120.0,4.0,4.0,1.0,30.0,1,4388
Apartamento, Centro,470.0,60.0,1.0,2.0,1.0,30.0,1,1700
Apartamento, Centro,975.0,67.0,1.0,2.0,1.0,33.5,1,1800
Apartamento, Campeche,550.0,83.0,2.0,2.0,2.0,41.5,1,5800
Apartamento,Ingleses do Rio Vermelho,790.0,114.0,2.0,3.0,2.0,38.0,1,7000
Apartamento, Centro,850.0,73.0,2.0,2.0,1.0,36.5,1,4150
Apartamento, Córrego Grande,358.0,32.0,1.0,1.0,1.0,32.0,1,4150
Apartamento, Morro das Pedras,900.0,84.0,2.0,2.0,1.0,42.0,1,4500
Apartamento, Jurerê,600.0,93.0,2.0,3.0,2.0,31.0,1,7500
Apartamento, Canto,668.0,96.0,2.0,2.0,2.0,48.0,1,4000
Apartamento, Campeche,600.0,77.0,2.0,2.0,1.0,38.5,1,4500
Apartamento, Centro,420.0,68.0,2.0,2.0,1.0,34.0,1,6000
Apartamento, Canto,600.0,96.0,2.0,2.0,2.0,48.0,1,4000
Casa, Jurerê Internacional,0.0,500.0,5.0,4.0,4.0,125.0,1,36000
Casa, Centro,0.0,130.0,1.0,5.0,1.0,26.0,1,4800
Apartamento, Jurerê,640.0,118.0,1.0,2.0,1.0,59.0,1,6500
Apartamento, Campeche,700.0,40.0,1.0,1.0,1.0,40.0,1,3500
Casa, Ingleses do Rio Vermelho,0.0,149.0,4.0,3.0,2.0,49.66666666666666,1,4900
Apartamento, Centro,440.0,43.0,1.0,1.0,1.0,43.0,1,1900
Casa, Estreito,0.0,153.0,2.0,5.0,4.0,30.6,1,8500
Casa, Rio Tavares,0.0,75.0,1.0,2.0,1.0,37.5,1,5000
Apartamento, Itacorubi,650.0,80.0,2.0,3.0,1.0,26.666666666666668,1,3700
Casa,Jurerê,0.0,380.0,6.0,6.0,2.0,63.333333333333336,1,10000
Apartamento, Coqueiros,550.0,79.0,1.0,3.0,1.0,26.33333333333333,1,3200
Apartamento, Carvoeira,500.0,40.0,1.0,1.0,2.0,40.0,1,2950
Apartamento,Agronômica,1120.0,114.0,3.0,3.0,2.0,38.0,1,7800
Apartamento, Centro,850.0,53.0,1.0,1.0,1.0,53.0,1,3500
Apartamento, Capoeiras,430.0,69.0,2.0,2.0,1.0,34.5,1,1600
Apartamento, Centro,850.0,98.0,3.0,2.0,1.0,49.0,1,5500
Apartamento,Centro,1400.0,164.0,3.0,3.0,2.0,54.66666666666666,1,4400
Apartamento, Lagoa da Conceição,150.0,50.0,1.0,1.0,1.0,50.0,1,2750
Casa, Jurerê Internacional,0.0,750.0,6.0,7.0,1.0,107.14285714285714,1,50000
Apartamento, Jardim Atlântico,0.0,72.0,2.0,2.0,1.0,36.0,1,5700
Apartamento,Córrego Grande,680.0,81.0,2.0,3.0,1.0,27.0,1,3500
Loft,Carvoeira,0.0,28.0,1.0,2.0,1.0,14.0,1,1950
Apartamento, Pantanal,350.0,44.0,1.0,2.0,1.0,22.0,1,1600
Apartamento, Centro,890.0,80.0,1.0,3.0,1.0,26.666666666666668,1,2500
Apartamento, Capoeiras,150.0,55.0,1.0,1.0,1.0,55.0,1,1500
Apartamento,Centro,1186.0,74.0,2.0,3.0,1.0,24.666666666666668,1,3900
Apartamento, Estreito,450.0,45.0,1.0,2.0,1.0,22.5,1,3200
Casa, Jurerê Internacional,0.0,260.0,4.0,4.0,2.0,65.0,1,14500
Casa, Jurerê Internacional,0.0,400.0,5.0,4.0,2.0,100.0,1,18000
Casa,Lagoa da Conceição,0.0,210.0,1.0,4.0,1.0,52.5,1,2500
Apartamento, Beira Mar,1800.0,136.0,3.0,3.0,2.0,45.333333333333336,1,6900
Apartamento, Centro,850.0,71.0,2.0,2.0,1.0,35.5,1,4350
Apartamento,Abraão,1247.0,119.0,3.0,4.0,2.0,29.75,1,3600
Apartamento, Itacorubi,800.0,65.0,2.0,2.0,1.0,32.5,1,4200
Apartamento,Jardim Atlântico,200.0,30.0,1.0,1.0,1.0,30.0,1,1150
Apartamento, Campeche,580.0,74.0,2.0,3.0,2.0,24.666666666666668,1,5250
Apartamento,Centro,1259.0,78.0,3.0,2.0,1.0,39.0,1,3500
Casa,Campeche,0.0,148.0,3.0,3.0,4.0,49.333333333333336,1,7000
Casa, Balneário,0.0,200.0,2.0,4.0,3.0,50.0,1,4500
Apartamento, Centro,850.0,53.0,1.0,1.0,1.0,53.0,1,3350
Apartamento, Campeche,890.0,98.0,2.0,3.0,1.0,32.666666666666664,1,10000
Casa,Campeche,0.0,138.0,3.0,3.0,2.0,46.0,1,7900
Casa, Estreito,0.0,149.0,1.0,3.0,2.0,49.66666666666666,1,3900
Apartamento,Campeche,800.0,110.0,4.0,3.0,2.0,36.66666666666666,1,7500
Apartamento, Estreito,630.0,80.0,2.0,2.0,1.0,40.0,1,4500
Apartamento, Córrego Grande,450.0,73.0,2.0,3.0,1.0,24.33333333333333,1,3000
Apartamento,Coqueiros,550.0,129.0,1.0,3.0,1.0,43.0,1,3500
Apartamento, Rio Tavares,1000.0,80.0,2.0,2.0,1.0,40.0,1,4900
Apartamento, Jurerê Internacional,1100.0,185.0,4.0,4.0,2.0,46.25,1,30000
Apartamento, Pantanal,500.0,65.0,2.0,2.0,1.0,32.5,1,3500
Apartamento, Centro,700.0,116.0,4.0,3.0,2.0,38.66666666666666,1,6650
Apartamento,Vargem Pequena,0.0,50.0,1.0,1.0,1.0,50.0,1,1398
Casa, Jurerê,1000.0,500.0,5.0,4.0,3.0,125.0,1,55000
Apartamento, Pantanal,70.0,20.0,1.0,1.0,1.0,20.0,1,1450
Casa, Jurerê,0.0,404.0,5.0,4.0,5.0,101.0,1,30000
Casa, Ingleses do Rio Vermelho,0.0,70.0,1.0,2.0,2.0,35.0,1,2750
Apartamento, Centro,2206.0,263.0,2.0,4.0,2.0,65.75,1,10000
Casa,Agronômica,0.0,110.0,2.0,4.0,2.0,27.5,1,6000
Loft,Estreito,0.0,40.0,1.0,2.0,1.0,20.0,1,1100
Apartamento, Carvoeira,419.0,34.0,1.0,1.0,1.0,34.0,1,2600
Apartamento, Campeche,580.0,101.0,3.0,2.0,1.0,50.5,1,8000
Apartamento,Centro,963.0,110.0,2.0,3.0,2.0,36.66666666666666,1,5650
Casa,Santo Antônio de Lisboa,1100.0,370.0,6.0,4.0,3.0,92.5,1,20000
Kitnet/Conjugado, Centro,0.0,47.0,1.0,1.0,1.0,47.0,1,1500
Casa, Barra da Lagoa,0.0,283.0,5.0,3.0,3.0,94.33333333333331,1,16000
Apartamento, Agronômica,600.0,85.0,2.0,3.0,1.0,28.33333333333333,1,3300
Apartamento,Trindade,692.0,68.0,2.0,2.0,2.0,34.0,1,3100
Apartamento, Ingleses do Rio Vermelho,0.0,28.0,1.0,1.0,1.0,28.0,1,2800
Apartamento, Estreito,0.0,87.0,3.0,2.0,1.0,43.5,1,3400
Apartamento, Ingleses do Rio Vermelho,0.0,70.0,1.0,2.0,1.0,35.0,1,2200
Apartamento, Itacorubi,450.0,63.0,2.0,2.0,1.0,31.5,1,4200
Casa, Campeche,590.0,320.0,5.0,4.0,3.0,80.0,1,16000
Apartamento, Centro,850.0,71.0,2.0,2.0,2.0,35.5,1,4450
Apartamento, Coqueiros,2000.0,131.0,4.0,3.0,2.0,43.66666666666666,1,6500
Casa, Jurerê,0.0,380.0,5.0,5.0,2.0,76.0,1,18000
Casa, Rio Tavares,0.0,121.0,4.0,3.0,2.0,40.333333333333336,1,6500
Casa,Rio Tavares,0.0,70.0,2.0,2.0,1.0,35.0,1,3380
Apartamento, Ribeirão da Ilha,477.0,63.0,2.0,2.0,1.0,31.5,1,2700
Apartamento, Centro,0.0,70.0,1.0,2.0,1.0,35.0,1,2800
Apartamento,Ingleses do Rio Vermelho,280.0,82.0,1.0,2.0,1.0,41.0,1,2400
Apartamento,Campeche,1100.0,106.0,2.0,3.0,1.0,35.333333333333336,1,4100
Apartamento,Centro,1304.0,112.0,3.0,3.0,2.0,37.333333333333336,1,7500
Casa, Rio Tavares,350.0,300.0,3.0,3.0,2.0,100.0,1,8500
Apartamento, Trindade,615.0,66.0,1.0,2.0,1.0,33.0,1,2950
Apartamento, Córrego Grande,750.0,90.0,2.0,3.0,2.0,30.0,1,5800
Casa, Sambaqui,0.0,150.0,2.0,4.0,2.0,37.5,1,5700
Apartamento, Itacorubi,1075.0,125.0,4.0,3.0,3.0,41.66666666666666,1,5500
Casa,Centro,0.0,268.0,4.0,5.0,4.0,53.6,1,9800
Apartamento, Trindade,1120.0,142.0,4.0,3.0,2.0,47.333333333333336,1,6600
Apartamento, Beira Mar,5100.0,319.0,6.0,4.0,3.0,79.75,1,24000
Apartamento,Jardim Atlântico,575.0,68.0,2.0,2.0,1.0,34.0,1,4413
Casa,Campeche,0.0,138.0,3.0,3.0,2.0,46.0,1,7900
Casa, Carianos,0.0,208.0,4.0,4.0,3.0,52.0,1,5950
Casa,Carianos,0.0,200.0,1.0,3.0,3.0,66.66666666666667,1,4480
Apartamento, Balneário,1060.0,105.0,3.0,3.0,1.0,35.0,1,4850
Apartamento,Centro,2500.0,278.0,4.0,3.0,2.0,92.66666666666669,1,4800
Apartamento,Centro,650.0,75.0,2.0,2.0,1.0,37.5,1,6500
Apartamento, Centro,400.0,95.0,3.0,3.0,1.0,31.666666666666668,1,3650
Apartamento, Centro,1500.0,215.0,2.0,4.0,2.0,53.75,1,6500
Apartamento, Campeche,478.0,47.0,1.0,1.0,1.0,47.0,1,4000
Apartamento,Itacorubi,451.0,63.0,1.0,2.0,1.0,31.5,1,4300
Apartamento, Estreito,500.0,83.0,1.0,3.0,1.0,27.666666666666668,1,2750
Apartamento, Agronômica,1072.0,137.0,2.0,3.0,1.0,45.66666666666666,1,3500
Apartamento, Centro,799.0,60.0,1.0,1.0,1.0,60.0,1,3800
Casa,Pantanal,0.0,48.0,1.0,1.0,1.0,48.0,1,2400
Apartamento, Centro,720.0,33.0,1.0,1.0,1.0,33.0,1,1580
Apartamento, Estreito,50.0,23.0,1.0,1.0,1.0,23.0,1,1200
Apartamento, Campeche,574.0,128.0,2.0,2.0,2.0,64.0,1,7000
Casa,Trindade,0.0,301.0,4.0,5.0,2.0,60.2,1,8000
Apartamento, Rio Tavares,820.0,92.0,2.0,3.0,1.0,30.666666666666668,1,6000
Apartamento, Ingleses do Rio Vermelho,305.0,30.0,1.0,1.0,1.0,30.0,1,1850
Apartamento, Estreito,900.0,94.0,2.0,3.0,2.0,31.33333333333333,1,3100
Apartamento,Centro,700.0,48.0,1.0,1.0,1.0,48.0,1,3400
Apartamento, Itacorubi,700.0,85.0,2.0,3.0,1.0,28.33333333333333,1,3300
Casa, Campeche,0.0,151.0,2.0,3.0,7.0,50.333333333333336,1,7000
Apartamento, Campeche,478.0,47.0,1.0,1.0,1.0,47.0,1,4000
Apartamento, Coqueiros,560.0,90.0,1.0,3.0,1.0,30.0,1,3200
Apartamento,Centro,820.0,60.0,1.0,1.0,1.0,60.0,1,5500
Apartamento, Cachoeira do Bom Jesus,350.0,15.0,1.0,1.0,1.0,15.0,1,1580
Apartamento, Canto,286.0,46.0,1.0,1.0,1.0,46.0,1,3550
Apartamento,Santinho,1000.0,98.0,2.0,2.0,1.0,49.0,1,4500
Apartamento,Santinho,1000.0,98.0,2.0,2.0,1.0,49.0,1,3900
Apartamento,Centro,800.0,55.0,1.0,1.0,1.0,55.0,1,2000
Apartamento, Centro,610.0,43.0,1.0,1.0,1.0,43.0,1,1800
Casa,Córrego Grande,0.0,800.0,6.0,4.0,4.0,200.0,1,25000
Apartamento, Centro,1500.0,164.0,3.0,3.0,2.0,54.66666666666666,1,4400
Casa, Jurerê Internacional,0.0,300.0,5.0,4.0,2.0,75.0,1,20000
Apartamento, Centro,750.0,76.0,2.0,2.0,1.0,38.0,1,3800
Apartamento,Carvoeira,50.0,19.0,1.0,1.0,1.0,19.0,1,1750
Apartamento, Coqueiros,95.0,20.0,1.0,1.0,1.0,20.0,1,1490
Casa, Ingleses do Rio Vermelho,0.0,110.0,1.0,3.0,1.0,36.66666666666666,1,2600
Casa, Campeche,0.0,60.0,1.0,2.0,2.0,30.0,1,3010
Apartamento,Joao Paulo,2500.0,179.0,5.0,4.0,3.0,44.75,1,6100
Apartamento, Agronômica,954.0,106.0,3.0,2.0,1.0,53.0,1,7046
Casa, Campeche,0.0,70.0,1.0,3.0,2.0,23.33333333333333,1,3890
Casa, Ingleses do Rio Vermelho,0.0,314.0,2.0,3.0,2.0,104.66666666666669,1,4000
Apartamento, Estreito,580.0,105.0,3.0,3.0,1.0,35.0,1,3400
Apartamento,Jurerê,640.0,64.0,2.0,2.0,1.0,32.0,1,6500
Apartamento, Ribeirão da Ilha,280.0,34.0,1.0,1.0,1.0,34.0,1,2000
Apartamento, Ingleses do Rio Vermelho,425.0,80.0,2.0,2.0,1.0,40.0,1,3000
Apartamento,Córrego Grande,497.0,46.0,1.0,1.0,1.0,46.0,1,3500
Apartamento,Campeche,2124.0,246.0,3.0,3.0,2.0,82.0,1,8000
Apartamento, Joao Paulo,0.0,50.0,1.0,1.0,1.0,50.0,1,3300
Apartamento,Estreito,680.0,105.0,3.0,3.0,1.0,35.0,1,5500
Apartamento, Centro,850.0,68.0,2.0,2.0,1.0,34.0,1,4000
Casa, Jurerê,0.0,437.0,5.0,4.0,6.0,109.25,1,40000
Apartamento,Ingleses do Rio Vermelho,980.0,53.0,2.0,2.0,1.0,26.5,1,1900
Apartamento, Campeche,350.0,37.0,1.0,1.0,1.0,37.0,1,3200
Apartamento, Centro,850.0,73.0,2.0,2.0,2.0,36.5,1,4050
Casa, Ingleses do Rio Vermelho,0.0,140.0,3.0,3.0,3.0,46.66666666666666,1,4200
Apartamento, Trindade,424.0,30.0,1.0,1.0,1.0,30.0,1,2900
Apartamento, Córrego Grande,462.0,58.0,1.0,1.0,1.0,58.0,1,3300
Apartamento,Córrego Grande,440.0,43.0,1.0,1.0,1.0,43.0,1,2600
Apartamento, Campeche,650.0,70.0,2.0,2.0,1.0,35.0,1,7000
Apartamento, Agronômica,961.0,101.0,3.0,3.0,1.0,33.666666666666664,1,4500
Apartamento, Itacorubi,645.0,68.0,1.0,3.0,1.0,22.666666666666668,1,2800
Apartamento,Ingleses do Rio Vermelho,250.0,44.0,1.0,1.0,1.0,44.0,1,1500
Apartamento,Centro,850.0,134.0,2.0,3.0,2.0,44.66666666666666,1,5500
Apartamento, Ribeirão da Ilha,500.0,40.0,1.0,1.0,1.0,40.0,1,2500
Apartamento, Ingleses do Rio Vermelho,0.0,47.0,1.0,1.0,1.0,47.0,1,2800
Apartamento, Carvoeira,600.0,90.0,3.0,2.0,1.0,45.0,1,5500
Apartamento, Saco dos Limões,395.0,59.0,1.0,1.0,1.0,59.0,1,3000
Apartamento,Joao Paulo,980.0,114.0,2.0,3.0,2.0,38.0,1,5400
Apartamento,Centro,550.0,58.0,1.0,2.0,1.0,29.0,1,2550
Casa, Capoeiras,0.0,73.0,2.0,2.0,1.0,36.5,1,2500
Kitnet/Conjugado, Centro,0.0,35.0,1.0,1.0,1.0,35.0,1,800
Apartamento, Jardim Atlântico,828.0,66.0,2.0,2.0,1.0,33.0,1,3200
Casa, Pantanal,1.0,100.0,2.0,2.0,1.0,50.0,1,3200
Apartamento,Jurerê Internacional,1200.0,160.0,6.0,5.0,3.0,32.0,1,10000
Apartamento, Centro,420.0,53.0,2.0,1.0,1.0,53.0,1,5300
Apartamento, Centro,800.0,110.0,3.0,2.0,1.0,55.0,1,7583
Apartamento, Centro,650.0,28.0,1.0,1.0,1.0,28.0,1,3300
Apartamento, Ingleses do Rio Vermelho,300.0,72.0,1.0,2.0,1.0,36.0,1,2400
Apartamento,Agronômica,0.0,49.0,1.0,1.0,1.0,49.0,1,3600
Apartamento, Estreito,386.0,43.0,1.0,1.0,1.0,43.0,1,1600
Casa,Jurerê Internacional,0.0,400.0,6.0,4.0,2.0,100.0,1,22000
Apartamento, Centro,1304.0,145.0,4.0,3.0,2.0,48.333333333333336,1,7500
Apartamento, Estreito,200.0,45.0,1.0,2.0,1.0,22.5,1,2250
Casa,Rio Tavares,150.0,230.0,4.0,3.0,2.0,76.66666666666667,1,8500
Kitnet/Conjugado,Trindade,0.0,20.0,1.0,1.0,1.0,20.0,1,1699
Apartamento, Balneário,520.0,46.0,1.0,1.0,1.0,46.0,1,3500
Apartamento, Lagoa da Conceição,1483.0,151.0,2.0,3.0,2.0,50.333333333333336,1,4950
Apartamento, Campeche,580.0,69.0,2.0,2.0,1.0,34.5,1,5750
Casa, Jardim Atlântico,0.0,68.0,1.0,2.0,1.0,34.0,1,3000
Apartamento, Centro,2174.0,145.0,3.0,2.0,1.0,72.5,1,7800
Casa, Jurerê,0.0,280.0,5.0,4.0,2.0,70.0,1,15000
Apartamento, Ingleses do Rio Vermelho,0.0,78.0,1.0,1.0,2.0,78.0,1,3800
Apartamento, Pantanal,610.0,35.0,1.0,1.0,1.0,35.0,1,3300
Apartamento, Centro,1018.0,105.0,2.0,3.0,2.0,35.0,1,4600
Casa, Jurerê Internacional,0.0,600.0,6.0,4.0,3.0,150.0,1,35000
Apartamento,Agronômica,2397.0,237.0,5.0,3.0,3.0,79.0,1,12500
Apartamento,Jurerê,565.0,64.0,1.0,2.0,1.0,32.0,1,6000
Apartamento,Ingleses do Rio Vermelho,500.0,115.0,2.0,3.0,2.0,38.333333333333336,1,4800
Apartamento, Coqueiros,365.0,62.0,1.0,3.0,1.0,20.666666666666668,1,2430
Casa, Agronômica,0.0,380.0,3.0,3.0,2.0,126.66666666666669,1,7700
Apartamento, Centro,420.0,52.0,2.0,1.0,1.0,52.0,1,5600
Apartamento, Estreito,300.0,61.0,1.0,2.0,1.0,30.5,1,1900
Apartamento,Ingleses do Rio Vermelho,1300.0,117.0,2.0,3.0,2.0,39.0,1,6700
Casa, Itacorubi,0.0,120.0,1.0,3.0,1.0,40.0,1,4000
Apartamento, Trindade,950.0,71.0,2.0,2.0,1.0,35.5,1,3800
Apartamento,Estreito,231.0,50.0,1.0,2.0,1.0,25.0,1,1800
Apartamento,Agronômica,704.0,102.0,2.0,3.0,2.0,34.0,1,6950
Apartamento,Itacorubi,550.0,71.0,2.0,2.0,1.0,35.5,1,3490
Apartamento, Estreito,650.0,80.0,2.0,3.0,2.0,26.666666666666668,1,2800
Apartamento,Itacorubi,450.0,40.0,1.0,1.0,1.0,40.0,1,1800
Apartamento,Ingleses do Rio Vermelho,50.0,63.0,1.0,2.0,1.0,31.5,1,1650
Casa,Santo Antônio de Lisboa,600.0,144.0,4.0,3.0,2.0,48.0,1,9500
Casa, Jurerê Internacional,0.0,450.0,6.0,6.0,2.0,75.0,1,28000
Casa,Balneário,0.0,220.0,3.0,4.0,3.0,55.0,1,5500
Casa,Cacupé,1661.0,568.0,5.0,4.0,4.0,142.0,1,15000
Apartamento, Estreito,850.0,88.0,2.0,3.0,1.0,29.33333333333333,1,1900
Casa, Cacupé,0.0,70.0,2.0,2.0,4.0,35.0,1,3200
Casa, Capoeiras,0.0,200.0,4.0,3.0,2.0,66.66666666666667,1,4500
Apartamento, Ingleses do Rio Vermelho,653.0,71.0,2.0,2.0,1.0,35.5,1,3500
Apartamento, Campeche,40.0,83.0,1.0,2.0,1.0,41.5,1,2700
Apartamento, Trindade,384.0,30.0,1.0,1.0,1.0,30.0,1,2400
Apartamento, Itacorubi,390.0,65.0,2.0,2.0,1.0,32.5,1,3500
Apartamento, Itacorubi,546.0,74.0,2.0,2.0,1.0,37.0,1,3450
Casa, Agronômica,0.0,180.0,2.0,2.0,1.0,90.0,1,3900
Apartamento, Coqueiros,750.0,62.0,2.0,2.0,1.0,31.0,1,4500
Casa, Canasvieiras,0.0,89.0,2.0,3.0,2.0,29.666666666666668,1,4000
Apartamento,Carvoeira,522.0,48.0,2.0,1.0,1.0,48.0,1,4200
Casa, Campeche,0.0,100.0,2.0,3.0,3.0,33.333333333333336,1,5650
Casa,Centro,0.0,17.0,3.0,1.0,1.0,17.0,1,4400
Casa, Coqueiros,0.0,30.0,1.0,1.0,1.0,30.0,1,1500
Apartamento,Centro,1568.0,166.0,3.0,3.0,2.0,55.333333333333336,1,5350
Casa, Campeche,0.0,100.0,2.0,3.0,3.0,33.333333333333336,1,5650
Apartamento,Centro,1100.0,112.0,2.0,3.0,1.0,37.333333333333336,1,3950
Casa, Córrego Grande,1550.0,350.0,7.0,5.0,2.0,70.0,1,16000
Apartamento, Saco dos Limões,0.0,40.0,1.0,1.0,1.0,40.0,1,1700
Casa,Itacorubi,0.0,360.0,2.0,3.0,2.0,120.0,1,12000
Casa,Morro das Pedras,0.0,150.0,2.0,3.0,2.0,50.0,1,5600
Apartamento, Centro,995.0,121.0,2.0,3.0,1.0,40.333333333333336,1,3000
Apartamento, Ingleses do Rio Vermelho,400.0,78.0,2.0,2.0,1.0,39.0,1,3100
Casa, Campeche,0.0,80.0,2.0,3.0,1.0,26.666666666666668,1,4150
Casa, Campeche,0.0,129.0,3.0,3.0,2.0,43.0,1,7900
Apartamento,Carvoeira,450.0,43.0,1.0,1.0,1.0,43.0,1,3400
Apartamento, Itacorubi,768.0,69.0,1.0,2.0,1.0,34.5,1,5500
Casa, Campeche,0.0,100.0,2.0,3.0,5.0,33.333333333333336,1,5500
Casa, Lagoa da Conceição,0.0,250.0,4.0,3.0,1.0,83.33333333333333,1,18000
Apartamento, Ingleses do Rio Vermelho,400.0,100.0,2.0,3.0,1.0,33.333333333333336,1,4400
Casa, Campeche,0.0,126.0,2.0,3.0,2.0,42.0,1,6400
Apartamento, Centro,1250.0,96.0,2.0,3.0,1.0,32.0,1,3200
Casa,Ingleses do Rio Vermelho,0.0,134.0,2.0,3.0,2.0,44.66666666666666,1,3999
Casa,Campeche,0.0,120.0,2.0,4.0,2.0,30.0,1,4900
Casa, Santa Mônica,0.0,190.0,4.0,2.0,3.0,95.0,1,8500
Casa, Trindade,300.0,414.0,5.0,3.0,4.0,138.0,1,14000
Apartamento, Joao Paulo,500.0,37.0,1.0,1.0,1.0,37.0,1,3800
Apartamento, Estreito,547.0,70.0,1.0,2.0,1.0,35.0,1,2200
Apartamento, Centro,0.0,61.0,3.0,2.0,1.0,30.5,1,4000
Apartamento, Capoeiras,416.0,70.0,1.0,2.0,1.0,35.0,1,1900
Apartamento, Jurerê Internacional,920.0,180.0,4.0,3.0,2.0,60.0,1,16000
Apartamento, Ingleses do Rio Vermelho,0.0,70.0,1.0,2.0,1.0,35.0,1,850
Apartamento, Campeche,1100.0,98.0,2.0,3.0,1.0,32.666666666666664,1,5200
Apartamento, Centro,1011.0,67.0,1.0,2.0,1.0,33.5,1,1800
